date,market_ret,breadth,market_anomaly_flag
1962-10-02,0.019143652434981357,1.0,0
1962-10-03,0.012739322089696933,0.6666666666666666,0
1962-10-04,0.004559787280184986,0.6666666666666666,0
1962-10-05,0.011361097416199728,1.0,0
1962-10-08,-0.0009754773985268805,0.0,1
1962-10-09,0.011220569974082087,1.0,0
1962-10-10,-0.018086546184756025,0.0,1
1962-10-11,-0.0012585339760510978,0.3333333333333333,0
1962-10-12,-0.006015187222620992,0.0,1
1962-10-15,0.011025105929324042,0.3333333333333333,0
1962-10-16,-0.006978365039505737,0.3333333333333333,0
1962-10-17,0.003215204555656418,0.3333333333333333,0
1962-10-18,-0.012768765439103805,0.0,1
1962-10-19,-0.0257998088058398,0.0,1
1962-10-22,-0.022367395537296164,0.0,1
1962-10-23,-0.04432209299981923,0.0,1
1962-10-24,0.03238287796356568,1.0,0
1962-10-25,-0.005133592430024943,0.0,1
1962-10-26,-0.024431269939094318,0.0,1
1962-10-29,0.048440888212972544,1.0,0
1962-10-30,0.03119991095746381,1.0,0
1962-10-31,-0.010765263905824551,0.3333333333333333,0
1962-11-01,0.022813870591064916,1.0,0
1962-11-02,0.022868805831020318,1.0,0
1962-11-05,0.016338268075517564,0.6666666666666666,0
1962-11-07,-0.0033123376673855898,0.0,1
1962-11-08,-0.002914706209219261,0.3333333333333333,0
1962-11-09,0.0061577146158903195,0.6666666666666666,0
1962-11-12,0.027770581845859416,0.6666666666666666,0
1962-11-13,-0.010840063215027026,0.3333333333333333,0
1962-11-14,0.01894863165158019,0.6666666666666666,0
1962-11-15,-0.010808794455951029,0.3333333333333333,0
1962-11-16,0.013688182333913668,0.6666666666666666,0
1962-11-19,-0.002890812453275937,0.3333333333333333,0
1962-11-20,0.011948612535330675,1.0,0
1962-11-21,0.0028780090252920796,0.6666666666666666,0
1962-11-23,0.011871045773919509,0.6666666666666666,0
1962-11-26,-0.006525592017174138,0.6666666666666666,0
1962-11-27,0.0161721974383775,1.0,0
1962-11-28,0.0032059878941024986,0.6666666666666666,0
1962-11-29,0.004080966461875464,0.6666666666666666,0
1962-11-30,-0.004303687942918725,0.3333333333333333,0
1962-12-03,-0.009707432469921154,0.3333333333333333,0
1962-12-04,0.020125356926899245,1.0,0
1962-12-05,-0.00025217531848635105,0.3333333333333333,0
1962-12-06,-0.004525517939023375,0.0,1
1962-12-07,-0.006987160560967117,0.3333333333333333,0
1962-12-10,-0.024093720886326664,0.0,1
1962-12-11,0.0056876281907051185,0.6666666666666666,0
1962-12-12,0.014204368479135162,1.0,0
1962-12-13,-0.0037965192729109143,0.3333333333333333,0
1962-12-14,0.0033142420419363847,0.6666666666666666,0
1962-12-17,-0.0007315647300253728,0.3333333333333333,0
1962-12-18,-0.0097430577488505,0.0,1
1962-12-19,0.007089216623285359,0.3333333333333333,0
1962-12-20,0.014327105789501656,0.3333333333333333,0
1962-12-21,-0.007776586492004818,0.0,1
1962-12-24,0.02025560440337426,0.6666666666666666,0
1962-12-26,0.0017608808413392962,0.3333333333333333,0
1962-12-27,-0.004533928204584166,0.3333333333333333,0
1962-12-28,-0.0025088448072814185,0.3333333333333333,0
1962-12-31,-0.016307523474975622,0.0,1
1963-01-02,0.0029202396798685415,0.3333333333333333,0
1963-01-03,0.02805984970445463,1.0,0
1963-01-04,0.016981520259712852,1.0,0
1963-01-07,-0.0072372676351931675,0.0,1
1963-01-08,0.015673718021813905,1.0,0
1963-01-09,-0.004914713596002447,0.3333333333333333,0
1963-01-10,0.017509606072384793,0.6666666666666666,0
1963-01-11,0.007400816522540987,0.6666666666666666,0
1963-01-14,0.022690314470460438,1.0,0
1963-01-15,0.0002999974262790639,0.6666666666666666,0
1963-01-16,-0.017916209612134065,0.0,1
1963-01-17,0.009965801091386117,1.0,0
1963-01-18,-6.543598068102045e-05,0.3333333333333333,0
1963-01-21,-0.0015942591765721141,0.6666666666666666,0
1963-01-22,0.0006038785577530496,0.3333333333333333,0
1963-01-23,-0.006388657823347558,0.0,1
1963-01-24,0.0009747858549481089,0.6666666666666666,0
1963-01-25,0.00246615913258171,0.6666666666666666,0
1963-01-28,0.001712478115326969,0.3333333333333333,0
1963-01-29,-0.0016198831425538278,0.3333333333333333,0
1963-01-30,-0.0009211873328565101,0.3333333333333333,0
1963-01-31,0.00029133076997818935,0.3333333333333333,0
1963-02-01,0.006738351626340326,0.6666666666666666,0
1963-02-04,-7.237235667486204e-05,0.6666666666666666,0
1963-02-05,0.0009190264589826747,0.6666666666666666,0
1963-02-06,-0.006544463089858936,0.3333333333333333,0
1963-02-07,0.00010694605631548597,0.6666666666666666,0
1963-02-08,-0.002261939930502573,0.6666666666666666,0
1963-02-11,0.006795404314394959,0.6666666666666666,0
1963-02-12,-0.006073687140437767,0.3333333333333333,0
1963-02-13,0.01530039981402261,0.6666666666666666,0
1963-02-14,-0.005339321138384608,0.6666666666666666,0
1963-02-15,0.0148149126368462,1.0,0
1963-02-18,0.00910743253119295,0.6666666666666666,0
1963-02-19,-0.002692197181163536,0.0,1
1963-02-20,0.0003529391043958219,0.3333333333333333,0
1963-02-21,0.0007268270312286532,0.3333333333333333,0
1963-02-25,-0.0019850787652783883,0.3333333333333333,0
1963-02-26,0.008264157967550126,0.6666666666666666,0
1963-02-27,-0.020106410453502366,0.0,1
1963-02-28,-0.013532967910133106,0.0,1
1963-03-01,-0.0054796959386888,0.3333333333333333,0
1963-03-04,0.022144353934867578,1.0,0
1963-03-05,-0.0015561626822744683,0.3333333333333333,0
1963-03-06,0.0038183375876788737,0.6666666666666666,0
1963-03-07,0.006978166173242428,1.0,0
1963-03-08,-0.003521771896861018,0.0,1
1963-03-11,0.0034590042865461448,0.3333333333333333,0
1963-03-12,0.0055228629971192005,0.6666666666666666,0
1963-03-13,-0.0011745937995844002,0.3333333333333333,0
1963-03-14,-0.0032932628480945025,0.6666666666666666,0
1963-03-15,-0.001740022092915609,0.6666666666666666,0
1963-03-18,-0.004368900822345534,0.0,1
1963-03-19,-0.005720445005975979,0.3333333333333333,0
1963-03-20,0.01094483179338157,1.0,0
1963-03-21,-0.007580444313881052,0.0,1
1963-03-22,0.0061769697302200095,0.6666666666666666,0
1963-03-25,-0.0014971759400750722,0.0,1
1963-03-26,0.0017688385133109625,0.3333333333333333,0
1963-03-27,0.01221976349672301,1.0,0
1963-03-28,-0.005616828325916516,0.0,1
1963-03-29,0.000764657829655957,0.6666666666666666,0
1963-04-01,0.00233508097085063,0.3333333333333333,0
1963-04-02,0.0004034219401540436,0.3333333333333333,0
1963-04-03,0.004235681511513434,0.6666666666666666,0
1963-04-04,0.011424097722022871,1.0,0
1963-04-05,0.006480304981686021,0.3333333333333333,0
1963-04-08,0.006958070561230804,0.6666666666666666,0
1963-04-09,-0.007666886813676332,0.0,1
1963-04-10,-0.00907927290796621,0.0,1
1963-04-11,0.005936650891221307,1.0,0
1963-04-15,0.003173408082243275,0.6666666666666666,0
1963-04-16,-0.004889014650830618,0.0,1
1963-04-17,-0.008409618963692337,0.0,1
1963-04-18,0.003399912582833157,0.6666666666666666,0
1963-04-19,0.005940349594679262,0.3333333333333333,0
1963-04-22,-0.00019863685623048669,0.6666666666666666,0
1963-04-23,0.007628471665342603,1.0,0
1963-04-24,-0.008245537863056004,0.3333333333333333,0
1963-04-25,0.0019109460312936772,0.6666666666666666,0
1963-04-26,0.00538404354234893,0.6666666666666666,0
1963-04-29,0.003967610943944266,0.3333333333333333,0
1963-04-30,-0.004618726264232727,0.0,1
1963-05-01,0.016038959979446005,1.0,0
1963-05-02,0.020368400522648617,1.0,0
1963-05-03,-0.0023660641521967194,0.3333333333333333,0
1963-05-06,-0.007133181618735329,0.3333333333333333,0
1963-05-07,-0.0014277591247078651,0.6666666666666666,0
1963-05-08,0.016623120552191544,1.0,0
1963-05-09,-0.001386027854634042,0.3333333333333333,0
1963-05-10,-0.0018629708437959784,0.3333333333333333,0
1963-05-13,-0.00014793357163981705,0.6666666666666666,0
1963-05-14,-0.0016959962475803225,0.0,1
1963-05-15,0.0019352852228110933,0.6666666666666666,0
1963-05-16,-0.006090780562872415,0.0,1
1963-05-17,-0.004619409818190238,0.0,1
1963-05-20,-0.0077189751556179615,0.0,1
1963-05-21,0.005139128627734912,1.0,0
1963-05-22,8.510731541788719e-05,0.3333333333333333,0
1963-05-23,-0.004681938802878445,0.3333333333333333,0
1963-05-24,-0.005972866617293571,0.3333333333333333,0
1963-05-27,-0.004147259978821334,0.3333333333333333,0
1963-05-28,0.007779006171021008,0.6666666666666666,0
1963-05-29,-0.001644194454657318,0.3333333333333333,0
1963-05-31,0.010553742702905877,1.0,0
1963-06-03,-0.009347783575816263,0.0,1
1963-06-04,0.004131863896350267,0.6666666666666666,0
1963-06-05,0.0022762997305877755,0.6666666666666666,0
1963-06-06,0.004166450464055134,0.6666666666666666,0
1963-06-07,0.0070921898895030715,0.3333333333333333,0
1963-06-10,-0.004710985709048303,0.0,1
1963-06-11,-0.0003781803660117822,0.6666666666666666,0
1963-06-12,0.01817649164424262,1.0,0
1963-06-13,0.00014594949947395927,0.3333333333333333,0
1963-06-14,-0.006530211673053714,0.0,1
1963-06-17,0.0009415598111148782,0.3333333333333333,0
1963-06-18,0.0036472363157808996,0.6666666666666666,0
1963-06-19,0.001977041316918745,0.6666666666666666,0
1963-06-20,-0.0012497015273852015,0.3333333333333333,0
1963-06-21,-0.00015751270650806357,0.6666666666666666,0
1963-06-24,-0.002964565303102703,0.3333333333333333,0
1963-06-25,-0.0019354734413438897,0.3333333333333333,0
1963-06-26,-0.01317376312884111,0.3333333333333333,0
1963-06-27,-0.011915127766977415,0.3333333333333333,0
1963-06-28,0.009128602225986585,0.6666666666666666,0
1963-07-01,-0.001198198416393459,0.3333333333333333,0
1963-07-02,0.005150099542117832,0.6666666666666666,0
1963-07-03,0.00882864437404455,1.0,0
1963-07-05,0.0016387565371344854,0.6666666666666666,0
1963-07-08,-0.006297700336954611,0.3333333333333333,0
1963-07-09,0.021342392690295215,1.0,0
1963-07-10,0.0006241025234643797,0.6666666666666666,0
1963-07-11,-0.00787038861810426,0.0,1
1963-07-12,-0.004009992747979345,0.0,1
1963-07-15,-0.004136442321499678,0.3333333333333333,0
1963-07-16,-0.0024694739408395914,0.3333333333333333,0
1963-07-17,-0.004721532069836942,0.3333333333333333,0
1963-07-18,-0.005542762072800689,0.0,1
1963-07-19,1.4730337395962856e-05,0.3333333333333333,0
1963-07-22,-0.0013763125803193388,0.3333333333333333,0
1963-07-23,0.0007901562743706977,0.3333333333333333,0
1963-07-24,0.003340597408046301,0.6666666666666666,0
1963-07-25,-0.0015763058029303334,0.3333333333333333,0
1963-07-26,0.006773679496792158,1.0,0
1963-07-29,0.002620903978316195,0.6666666666666666,0
1963-07-30,0.014439182543582932,1.0,0
1963-07-31,-0.004641380724576871,0.3333333333333333,0
1963-08-01,-0.004636629904238483,0.6666666666666666,0
1963-08-02,-0.0016581824552343767,0.3333333333333333,0
1963-08-05,0.007249162902370247,1.0,0
1963-08-06,0.020858638405946966,1.0,0
1963-08-07,0.0019754409168829166,0.6666666666666666,0
1963-08-08,0.005585456192096346,1.0,0
1963-08-09,0.019178048081402627,1.0,0
1963-08-12,0.004859479882809807,1.0,0
1963-08-13,0.004888570618839701,0.3333333333333333,0
1963-08-14,0.012984947876493624,0.6666666666666666,0
1963-08-15,-0.0005131654998710525,0.3333333333333333,0
1963-08-16,-0.011503914363679183,0.3333333333333333,0
1963-08-19,0.007523753630709007,0.6666666666666666,0
1963-08-20,-0.0038955625130570417,0.3333333333333333,0
1963-08-21,0.00044821346161220504,0.6666666666666666,0
1963-08-22,0.009548813218198967,0.6666666666666666,0
1963-08-23,-0.004970528599382296,0.3333333333333333,0
1963-08-26,0.006030500434847134,0.6666666666666666,0
1963-08-27,-0.008742810207307753,0.0,1
1963-08-28,0.011157942110759786,1.0,0
1963-08-29,0.0012151739326774862,0.3333333333333333,0
1963-08-30,-0.0037094964201418446,0.3333333333333333,0
1963-09-03,-0.00020858275602253507,0.3333333333333333,0
1963-09-04,-0.005486241215813166,0.6666666666666666,0
1963-09-05,0.004587875778099049,1.0,0
1963-09-06,8.469160390337886e-05,0.3333333333333333,0
1963-09-09,-0.013829712031004396,0.0,1
1963-09-10,0.011711334458526382,1.0,0
1963-09-11,0.004448893428152838,0.3333333333333333,0
1963-09-12,0.0034448186434601715,0.3333333333333333,0
1963-09-13,0.008561373711240364,0.6666666666666666,0
1963-09-16,-0.002099158446114894,0.0,1
1963-09-17,-0.003390821049075843,0.6666666666666666,0
1963-09-18,-0.009089820017480635,0.3333333333333333,0
1963-09-19,0.008002527503141454,0.6666666666666666,0
1963-09-20,-0.0015295774802657573,0.6666666666666666,0
1963-09-23,-0.0028723422333954605,0.3333333333333333,0
1963-09-24,0.0049010607683595735,0.3333333333333333,0
1963-09-25,-0.008209050766276834,0.0,1
1963-09-26,-0.01406126922986121,0.0,1
1963-09-27,0.0006885457621726987,0.3333333333333333,0
1963-09-30,-0.00035732966346198786,0.3333333333333333,0
1963-10-01,0.012986974312697205,0.6666666666666666,0
1963-10-02,0.008180716142826635,0.6666666666666666,0
1963-10-03,0.00968774027027682,0.6666666666666666,0
1963-10-04,0.003812933735205193,0.6666666666666666,0
1963-10-07,-0.002884817399657883,0.3333333333333333,0
1963-10-08,-0.010684130977096492,0.0,1
1963-10-09,-0.0024096386428148486,0.0,1
1963-10-10,0.005793524282007634,0.6666666666666666,0
1963-10-11,0.005491471809594935,1.0,0
1963-10-14,0.007977507945519657,0.6666666666666666,0
1963-10-15,0.007189729510107175,1.0,0
1963-10-16,0.009621882457298928,0.6666666666666666,0
1963-10-17,0.0057596912770993365,1.0,0
1963-10-18,0.0010277324101189977,0.6666666666666666,0
1963-10-21,0.0018927642704892704,0.3333333333333333,0
1963-10-22,-0.01265527375869883,0.0,1
1963-10-23,-0.0033565690723648123,0.3333333333333333,0
1963-10-24,0.004726232569356374,1.0,0
1963-10-25,0.0011733893907934039,0.3333333333333333,0
1963-10-28,0.007317626926442629,0.6666666666666666,0
1963-10-29,-0.004415175547305121,0.0,1
1963-10-30,-0.012866728267282376,0.0,1
1963-10-31,-0.00030977455316527625,0.3333333333333333,0
1963-11-01,0.0017750812837377856,0.6666666666666666,0
1963-11-04,-0.008661195281794987,0.0,1
1963-11-06,-0.013910822018664634,0.0,1
1963-11-07,0.013259982264733017,1.0,0
1963-11-08,0.014539916070522185,1.0,0
1963-11-11,0.003857995929745931,1.0,0
1963-11-12,-0.001866105123449202,0.6666666666666666,0
1963-11-13,0.0001677846719603989,0.6666666666666666,0
1963-11-14,0.0012251082500314887,0.6666666666666666,0
1963-11-15,-0.015094430655707517,0.0,1
1963-11-18,-0.01499753997906931,0.0,1
1963-11-19,-0.0035710762192350622,0.3333333333333333,0
1963-11-20,-0.004015129035583727,0.0,1
1963-11-21,-0.01883932041514384,0.0,1
1963-11-22,-0.012602078605282507,0.3333333333333333,0
1963-11-26,0.027623129018815067,1.0,0
1963-11-27,0.011347074561166718,1.0,0
1963-11-29,0.016753576176448053,1.0,0
1963-12-02,0.005457102591958714,0.6666666666666666,0
1963-12-03,-0.0016961159633498424,0.3333333333333333,0
1963-12-04,-0.006593436417686653,0.0,1
1963-12-05,-0.0014764387103219923,0.6666666666666666,0
1963-12-06,-0.00771925412836801,0.3333333333333333,0
1963-12-09,-0.0019126362802684982,0.0,1
1963-12-10,0.0023555731593015716,0.6666666666666666,0
1963-12-11,0.0008719571433288831,0.3333333333333333,0
1963-12-12,-0.0012536468594230854,0.3333333333333333,0
1963-12-13,-0.00890890398732802,0.0,1
1963-12-16,0.001826300989276312,0.6666666666666666,0
1963-12-17,-0.004186287393589801,0.6666666666666666,0
1963-12-18,0.010805208330051016,0.6666666666666666,0
1963-12-19,0.007788020207048274,0.3333333333333333,0
1963-12-20,-0.0109321144292532,0.3333333333333333,0
1963-12-23,0.006259771757813744,0.6666666666666666,0
1963-12-24,0.0009535982788780872,0.6666666666666666,0
1963-12-26,0.0027522802378273648,0.6666666666666666,0
1963-12-27,0.003862585450971031,0.6666666666666666,0
1963-12-30,0.004473218025025538,0.6666666666666666,0
1963-12-31,0.021777041406845516,1.0,0
1964-01-02,0.004360003671231756,0.6666666666666666,0
1964-01-03,0.0026830863380884105,0.3333333333333333,0
1964-01-06,-0.00834582183756886,0.3333333333333333,0
1964-01-07,0.0008344052650152886,0.3333333333333333,0
1964-01-08,0.002304720458605821,0.6666666666666666,0
1964-01-09,0.011898939380204032,0.6666666666666666,0
1964-01-10,0.0035652492637803235,0.6666666666666666,0
1964-01-13,-0.0005031379071072836,0.6666666666666666,0
1964-01-14,-0.002384278533958284,0.3333333333333333,0
1964-01-15,0.011925889011467553,0.3333333333333333,0
1964-01-16,-0.010499927290421781,0.0,1
1964-01-17,0.004712081812184854,1.0,0
1964-01-20,-0.0010488605290671267,0.3333333333333333,0
1964-01-21,-0.0067793925083674544,0.0,1
1964-01-22,0.008903389519555752,1.0,0
1964-01-23,0.0058291601736917276,1.0,0
1964-01-24,-0.0032663881789458302,0.3333333333333333,0
1964-01-27,-0.0007261418297658991,0.3333333333333333,0
1964-01-28,-0.004645305557706518,0.3333333333333333,0
1964-01-29,-0.010809825160184916,0.0,1
1964-01-30,0.002477628432521972,0.6666666666666666,0
1964-01-31,0.017575173984065644,1.0,0
1964-02-03,0.006127513726645033,0.6666666666666666,0
1964-02-04,-0.0005597277237666306,0.3333333333333333,0
1964-02-05,0.003780366639061894,0.6666666666666666,0
1964-02-06,0.002063991049286562,0.3333333333333333,0
1964-02-07,0.0071010780284137915,0.6666666666666666,0
1964-02-10,0.004474763812151283,0.6666666666666666,0
1964-02-11,-0.005774895381079781,0.3333333333333333,0
1964-02-12,0.0006926138260469061,0.3333333333333333,0
1964-02-13,0.0049959869108989014,0.6666666666666666,0
1964-02-14,0.0047436705029181665,1.0,0
1964-02-17,0.0005262013163376637,0.3333333333333333,0
1964-02-18,0.0027903466754346886,0.6666666666666666,0
1964-02-19,0.0010131749413282432,0.3333333333333333,0
1964-02-20,-0.0038839559502884535,0.3333333333333333,0
1964-02-24,0.004755573102693996,0.6666666666666666,0
1964-02-25,0.0005414372430188422,0.3333333333333333,0
1964-02-26,0.0025116281233754276,0.3333333333333333,0
1964-02-27,-0.007512327216807502,0.3333333333333333,0
1964-02-28,-0.0009378588222489123,0.3333333333333333,0
1964-03-02,-0.0018936495547013192,0.3333333333333333,0
1964-03-03,-0.002374232441097727,0.3333333333333333,0
1964-03-04,-0.008108524500308264,0.3333333333333333,0
1964-03-05,0.006933867248161067,1.0,0
1964-03-06,0.009933385643350926,1.0,0
1964-03-09,0.01481576190106145,0.6666666666666666,0
1964-03-10,0.0019932179495099067,1.0,0
1964-03-11,0.012628871783103568,1.0,0
1964-03-12,0.01535846000787607,0.6666666666666666,0
1964-03-13,-0.007754136945399133,0.3333333333333333,0
1964-03-16,0.002248500007528631,0.3333333333333333,0
1964-03-17,0.008063120328592577,0.3333333333333333,0
1964-03-18,0.0073811363610309195,0.3333333333333333,0
1964-03-19,-0.006398166460059677,0.0,1
1964-03-20,-0.010397316331503462,0.0,1
1964-03-23,0.013128714813341213,1.0,0
1964-03-24,0.0046152415268054066,1.0,0
1964-03-25,0.007860240320617162,1.0,0
1964-03-26,-0.0006650627688526978,0.6666666666666666,0
1964-03-30,-0.0019441660336710538,0.6666666666666666,0
1964-03-31,-0.001130940059821765,0.6666666666666666,0
1964-04-01,0.014640251427542697,1.0,0
1964-04-02,0.0073263783095200985,1.0,0
1964-04-03,-0.0012868103739377412,0.3333333333333333,0
1964-04-06,-0.0005099201339185585,0.3333333333333333,0
1964-04-07,-0.016841907263016005,0.0,1
1964-04-08,0.001512621304375239,0.3333333333333333,0
1964-04-09,0.008155411470698462,0.6666666666666666,0
1964-04-10,0.018642909071444873,0.6666666666666666,0
1964-04-13,0.008434934242070128,0.6666666666666666,0
1964-04-14,-0.006066435999273478,0.0,1
1964-04-15,-0.007760208085032971,0.3333333333333333,0
1964-04-16,-0.0047557190708295005,0.3333333333333333,0
1964-04-17,0.0014521718196578437,0.6666666666666666,0
1964-04-20,0.004424510960571097,0.6666666666666666,0
1964-04-21,0.009209178151377265,0.6666666666666666,0
1964-04-22,-0.004673301798263123,0.3333333333333333,0
1964-04-23,-0.00364316287643777,0.3333333333333333,0
1964-04-24,-0.009545272132789107,0.0,1
1964-04-27,-0.010432158747573786,0.0,1
1964-04-28,0.006102782846168535,1.0,0
1964-04-29,-0.012195583165245938,0.0,1
1964-04-30,-0.005578383984291113,0.0,1
1964-05-01,0.007658182659392739,1.0,0
1964-05-04,0.010587118062179787,0.6666666666666666,0
1964-05-05,0.0021573305445271953,0.6666666666666666,0
1964-05-06,0.0010390381655341157,0.3333333333333333,0
1964-05-07,0.005792033890290964,0.6666666666666666,0
1964-05-08,0.0017987247978696146,0.6666666666666666,0
1964-05-11,0.0027422226729338917,0.3333333333333333,0
1964-05-12,-0.007149037315231754,0.6666666666666666,0
1964-05-13,0.0010636149795007672,0.6666666666666666,0
1964-05-14,-0.004967159835186104,0.0,1
1964-05-15,0.0013672865408548285,0.6666666666666666,0
1964-05-18,-0.009240765341223867,0.6666666666666666,0
1964-05-19,0.005795668855205586,0.6666666666666666,0
1964-05-20,0.00219959523833968,0.6666666666666666,0
1964-05-21,0.004820831407815011,1.0,0
1964-05-22,0.00677993449477136,1.0,0
